
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Kniebeuge"
%
% Proband:
%     "e"
%
% Rows:
%     474
%

@RELATION exercise-1e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-95,8,284,-58,607,-44
-113,-13,270,-3,505,-20
-110,-10,286,-4,433,-44
-135,-7,264,-2,355,-58
-140,0,263,-6,362,-42
-149,-10,258,-6,366,27
-140,-17,260,-4,364,51
-148,-5,268,-21,356,33
-174,-11,283,-13,294,1
-179,-11,309,-20,198,-11
-192,-18,327,-27,124,-29
-183,-23,327,-30,134,10
-195,-28,329,5,92,20
-186,-12,315,0,-31,1
-169,-13,301,35,-216,-31
-154,-23,281,49,-309,57
-138,-8,261,59,-425,58
-114,-6,253,78,-480,63
-101,1,226,90,-518,99
-85,2,217,87,-523,111
-86,6,207,93,-523,119
-59,4,203,89,-606,103
-60,3,206,85,-628,116
-53,8,210,65,-607,108
-49,3,217,29,-568,92
-30,19,215,21,-505,43
-28,17,225,14,-481,45
-28,10,222,11,-458,39
-34,18,228,-5,-343,-1
-27,0,260,-20,-290,-40
0,3,252,-25,-230,-61
-8,6,261,-24,-101,-52
7,7,253,-6,5,-4
-8,7,253,-1,61,10
-13,3,242,10,217,25
-31,0,202,-2,413,28
-34,-12,122,-16,613,17
-31,-8,142,-66,798,-70
-57,-5,171,-129,792,-44
-45,3,201,-112,843,-29
-65,2,254,-92,863,-30
-73,-16,279,-93,855,-35
-120,0,270,-100,853,-50
-119,-5,292,-79,845,-33
-123,-8,283,-44,682,-19
-137,-1,260,-24,515,-41
-134,-7,268,-12,462,-82
-146,-6,272,4,358,-80
-159,-18,258,21,180,-12
-161,-14,270,27,110,-16
-181,-19,279,25,137,-15
-177,-14,287,-1,150,25
-178,-12,295,3,110,31
-196,-12,297,1,74,41
-198,-5,309,4,63,89
-199,-18,311,24,1,96
-182,-6,284,40,-78,62
-166,-17,285,43,-65,48
-156,0,270,36,-41,35
-147,-3,269,40,-74,30
-125,4,257,41,-160,35
-119,6,243,55,-317,17
-106,8,231,66,-431,10
-97,2,228,73,-534,50
-86,2,215,74,-588,71
-84,6,212,70,-625,50
-69,1,213,55,-620,61
-60,12,205,50,-651,46
-53,6,210,55,-649,60
