
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "b"
%
% Rows:
%     900
%

@RELATION exercise-3b

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-5,6,273,-8,51,11
-7,12,266,-5,47,10
4,-2,270,-4,48,10
-25,6,272,-2,47,11
17,0,268,-2,47,9
-3,4,273,-1,48,10
-12,-7,264,-2,55,11
6,4,271,-6,63,9
6,3,273,-9,57,10
-13,4,266,-9,52,11
6,9,261,-8,54,12
-2,6,266,-3,50,11
-14,5,275,-2,57,9
7,0,271,2,67,13
11,13,257,-1,62,15
6,12,261,0,70,13
-5,7,269,-1,70,8
7,14,260,-1,66,10
5,1,266,-1,67,14
-4,5,262,1,63,13
0,8,261,2,57,7
1,4,270,4,56,9
-1,11,265,0,57,11
1,5,273,-1,52,7
12,13,267,-1,51,6
-14,12,268,-5,46,7
7,0,273,-5,46,8
-8,7,275,-6,48,9
10,0,265,-8,44,7
-4,9,262,-6,51,1
16,7,270,-7,53,10
2,8,263,-12,36,13
11,8,270,-7,51,14
8,1,267,-6,43,7
-4,5,267,-6,46,9
1,14,265,-5,45,13
7,0,265,-4,51,12
-9,2,274,0,52,8
3,5,274,0,63,8
18,11,255,-2,62,7
-4,12,263,-2,62,7
19,0,269,0,54,8
-2,-6,268,-2,51,9
-5,5,268,-3,57,13
6,12,261,-2,59,13
13,0,264,1,65,6
13,6,263,-1,72,12
-6,8,265,-3,56,12
12,2,270,-1,68,13
3,8,268,0,60,8
4,-4,269,1,61,10
2,10,263,1,58,10
5,6,260,3,52,8
12,4,259,3,51,5
11,8,259,2,53,7
7,9,265,0,60,8
2,1,264,-1,56,7
-1,4,271,-5,50,0
1,5,267,-8,48,4
-4,1,265,-10,45,7
0,5,268,-7,47,7
-5,1,269,-2,53,7
