
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "c"
%
% Rows:
%     531
%

@RELATION exercise-5c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-280,35,49,42,-69,71
-290,-2,63,45,-140,128
-264,17,54,32,-143,50
-268,4,58,-2,-136,-10
-278,31,53,-6,-129,-4
-301,24,63,2,-194,-64
-251,-10,79,-25,-182,-69
-277,7,58,8,-177,-51
-256,55,83,15,-103,-72
-244,14,85,-39,-119,-3
-260,4,91,-37,-53,62
-230,34,90,-34,-92,-65
-225,-7,66,-44,-72,40
-238,36,103,-14,-85,-25
-211,31,93,-90,-97,74
-206,-34,57,-37,11,71
-249,17,84,27,33,-101
-240,17,92,-12,69,-42
-221,12,103,26,75,-24
-229,8,96,31,33,-21
-231,25,88,33,-48,-99
-257,-22,82,25,-35,-4
-217,9,108,5,-3,-107
-231,2,91,10,119,-76
-226,4,95,12,94,-47
-250,18,90,25,187,-75
-247,1,80,-1,184,-39
-252,6,85,65,248,45
-290,3,76,-21,229,87
-274,-11,79,-33,259,118
-274,8,55,-60,214,77
-277,24,82,-7,261,28
-274,4,78,-19,298,43
-282,23,65,-57,195,-16
-298,-6,60,4,190,12
-267,4,68,22,182,7
-289,5,48,-3,206,52
-311,7,60,-18,169,-18
-273,7,64,48,161,-12
-285,0,59,30,102,32
-277,17,71,33,61,-36
-307,19,48,34,26,-1
-273,-5,85,34,4,40
-277,1,47,42,-27,94
-265,32,90,28,-31,17
-284,0,39,41,-69,49
-260,-2,89,30,-44,-12
-279,20,53,44,-61,6
-272,10,59,32,-118,42
-270,14,74,15,-129,-2
-266,-14,82,20,-107,6
-280,35,61,12,-144,-21
-245,37,62,7,-125,4
-252,-13,77,4,-20,82
-282,21,77,-62,-135,26
-258,-6,92,-79,-109,-11
-247,-6,89,-23,-134,-28
-247,30,73,-19,-127,49
-247,0,67,-44,-135,71
-232,34,109,-24,-32,76
-230,-8,110,-35,-46,27
-229,7,60,-44,-25,-2
-258,17,114,-15,27,6
-215,4,95,-43,-24,-54
-268,20,113,-39,10,-17
-222,18,93,-15,12,16
-269,13,109,-31,1,-19
-270,10,106,30,7,10
-251,6,112,24,8,5
-257,7,98,6,-16,23
-248,13,100,-13,18,31
-215,14,114,-10,72,2
-225,17,76,-11,82,-12
-219,8,117,23,127,-36
-218,7,71,15,28,-24
-235,10,102,18,160,-19
-223,7,90,48,112,-63
-247,30,100,10,231,-126
-255,-15,87,-77,148,-36
-260,5,95,-23,206,30
-269,6,81,8,222,-19
-232,-8,81,-16,315,11
-256,8,70,20,328,8
-282,9,91,28,336,-15
-270,-16,65,0,308,63
-264,-12,82,17,299,65
-317,31,42,24,243,77
-282,5,88,-7,269,12
-298,-3,45,33,199,63
-305,48,73,53,141,12
-283,-16,55,80,97,96
-293,14,67,45,19,-9
-296,55,73,47,116,-10
-306,6,45,66,30,-3
-284,25,65,31,73,-47
-297,10,30,43,-60,-27
-274,27,72,87,-55,-20
-281,10,47,30,-87,-34
-268,-2,54,-8,-134,4
-270,16,67,-12,-139,-15
-269,12,70,7,-214,-41
-256,3,69,18,-158,-43
-251,15,71,-28,-232,21
-238,14,84,-20,-168,-40
-251,11,73,-67,-131,-60
-258,-8,78,-20,-79,-12
-241,4,107,-32,-86,-16
-227,19,87,8,-117,130
-211,-19,99,-35,-117,23
-220,2,72,-40,-58,2
-239,1,110,39,78,-64
-238,26,91,-34,-3,-28
-214,-10,123,-8,69,52
-247,7,95,26,-39,10
-261,7,113,-18,-104,8
-243,11,106,1,-29,16
