
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Front-Kick"
%
% Proband:
%     "d"
%
% Rows:
%     399
%

@RELATION exercise-8d

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-129,9,237,-34,1283,995
-153,-2,243,-14,1448,842
-136,7,250,-43,1171,736
-130,41,246,-72,691,672
-152,-71,391,-31,1118,769
-126,-11,293,-118,671,814
-11,-20,240,-167,-1164,662
-66,-31,312,21,-547,404
-24,15,269,-10,-324,181
-35,-22,275,-106,-245,139
-42,-33,262,-87,-220,63
-43,-33,257,-11,-355,-142
-24,-34,283,-15,-310,-265
-34,-21,273,26,-206,-534
-32,-36,284,-2,-529,-799
-50,-29,356,0,-571,-915
-133,-11,336,157,-147,-1178
-103,29,181,94,-1156,-1357
-20,66,190,-77,-1044,-1265
-72,66,294,-54,-6,-1138
-5,55,238,-96,13,-915
21,19,264,-185,-425,-763
-25,-7,313,-211,-305,-759
-64,34,214,120,-565,-809
34,72,197,151,-994,-488
69,28,293,161,-694,-338
71,4,229,415,-606,-600
54,114,162,192,-781,-805
109,106,317,31,3,-539
-3,44,333,19,976,-180
80,44,188,57,-112,209
61,78,217,-147,305,393
37,61,273,-249,845,503
4,50,238,-310,711,681
29,30,226,-343,380,832
6,25,247,-352,812,937
-73,4,263,-477,1280,1152
-90,-1,261,-359,1122,1188
-96,5,259,-290,980,1133
-108,6,229,-216,928,1069
-122,11,201,-117,704,1024
-122,-11,225,-133,821,999
-98,-55,260,-155,932,919
-107,-29,350,-214,479,837
-148,-49,356,-243,632,895
-122,-42,311,-312,372,893
-79,-36,221,-195,-75,755
-59,-57,180,-138,-513,526
-67,-63,253,-45,-324,317
-68,-68,293,-89,-360,208
-55,-72,271,-89,-139,-95
-87,-74,289,112,-126,-489
-75,-77,299,201,-616,-754
-50,-54,312,176,-1241,-1177
-70,-25,328,119,-883,-1494
-72,51,195,37,-1136,-1586
-15,77,123,39,-1409,-1466
-74,15,278,62,-56,-927
3,14,257,47,180,-830
38,33,286,122,-450,-853
-63,23,301,206,-184,-844
-24,3,221,237,-868,-812
73,42,176,169,-1006,-880
39,82,265,202,-690,-905
103,34,163,271,-717,-1119
113,147,138,86,-881,-886
50,58,446,-249,394,-666
10,26,323,-108,844,-86
123,88,92,-8,-985,245
78,54,250,-139,110,371
15,47,285,-109,1283,451
52,40,231,-96,480,534
14,70,238,-210,492,686
26,40,236,-267,610,831
-47,21,215,-333,794,1069
-22,7,246,-266,1064,1256
-91,-2,252,-199,1379,1259
-110,13,255,-18,1301,1199
-119,21,207,-36,921,1053
-116,7,194,-39,781,954
-129,-4,279,37,1128,852
-127,-9,337,96,1338,816
-100,-19,355,-79,241,775
-124,-10,304,-181,515,872
-77,-11,297,-270,-7,811
-43,-23,246,15,-462,463
-25,-1,247,48,-365,245
-70,-17,263,-166,-269,221
-63,11,259,-170,-42,182
-56,-9,255,-78,113,114
-67,-20,253,-37,-140,8
-71,-32,277,-11,-51,-142
-61,-40,288,-24,-132,-357
-62,-35,286,-21,-365,-519
-66,-67,357,38,-633,-842
-120,-19,364,163,-698,-1197
-104,29,218,-15,-1117,-1315
-40,85,125,-270,-1666,-1171
-61,-7,286,63,-501,-964
