
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (einarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     436
%

@RELATION exercise-10c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
42,-6,263,-14,41,-14
37,-16,261,-13,52,-25
34,-5,258,-7,15,-3
35,-14,264,-4,22,-4
21,-17,266,1,43,-2
31,-6,265,-13,54,-16
41,-9,260,8,93,-23
34,-3,260,-21,64,24
32,-19,267,-6,80,18
32,-14,262,-18,60,42
28,-4,261,-26,66,28
45,-18,264,-28,54,19
32,-8,260,-13,61,25
42,-17,264,-5,-44,107
40,-17,269,64,-31,35
33,-17,267,57,-2,13
37,-6,260,52,-4,12
48,-16,261,59,2,-16
36,1,263,68,28,-29
34,-9,260,86,88,-41
36,1,264,61,35,8
43,-14,255,75,19,-9
30,-6,265,55,-2,-28
36,0,275,30,-7,-30
49,0,251,43,-39,-34
42,-3,261,18,-38,-78
44,12,261,17,8,-52
42,-9,256,-3,6,-28
50,4,258,-6,59,-18
34,2,264,17,63,-30
44,-1,259,5,61,-6
42,-6,263,10,69,-10
42,-10,262,11,41,-27
32,-2,265,-5,35,-20
60,0,252,-15,64,-14
44,4,255,-21,79,-7
38,-8,261,-9,75,-30
33,0,258,-28,99,0
39,-4,256,-38,75,8
37,-11,263,-40,95,20
42,7,259,-49,57,31
36,-13,260,-38,79,10
38,-2,261,-35,84,-16
34,-15,269,-28,84,-22
36,-4,256,-29,83,-15
31,-20,261,-1,101,-12
39,-9,262,6,67,-2
43,-12,261,10,53,-27
30,-11,263,8,62,-18
28,-4,261,-10,59,24
34,-14,259,-5,60,9
34,-2,255,-14,43,19
39,-8,259,-11,81,20
25,-15,259,-13,78,51
35,-11,258,-5,52,76
34,-9,260,7,40,75
26,-19,262,25,61,68
37,-16,262,35,2,35
38,-2,260,72,-23,36
43,-9,259,73,-12,36
33,-8,262,77,-5,31
26,-14,260,68,-2,7
41,1,261,57,-22,-37
41,6,251,45,-38,-60
43,-2,260,17,-26,-40
36,-10,267,21,-28,-56
37,14,250,28,-70,-82
