
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Bizeps-Curl(einarmig, abwechselnd)"
%
% Proband:
%     "a"
%
% Rows:
%     856
%

@RELATION exercise-3a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
24,21,253,-61,9,79
36,29,254,-44,67,94
37,26,253,-35,71,89
27,23,260,-18,72,95
34,22,253,-2,83,82
21,16,265,7,108,69
35,9,264,8,106,51
34,21,262,16,118,13
42,20,254,32,176,18
25,29,255,39,217,-7
13,21,269,28,227,-4
23,22,266,12,206,-19
0,21,272,2,168,-26
11,24,265,-12,100,-28
22,28,259,-12,111,-22
14,26,265,-15,107,-20
24,24,264,-16,112,-16
12,25,269,-15,118,-10
31,17,260,-12,123,-22
14,25,270,-9,143,-48
15,25,259,-4,84,-15
2,38,277,13,72,10
13,37,260,74,184,131
23,47,247,159,315,262
-4,58,254,226,341,384
-8,61,254,311,469,603
0,73,280,360,498,728
-50,47,272,331,551,956
-46,47,280,223,410,1030
-46,34,272,20,608,848
-41,10,269,-156,573,588
-44,-11,289,-401,190,79
-43,-3,252,-544,-36,-589
1,-6,273,-572,111,-904
-26,10,267,-524,276,-1101
-19,21,277,-373,215,-1127
2,20,273,-174,-67,-940
-22,0,260,-57,-248,-778
-12,9,256,163,-529,-854
-27,44,253,338,-807,-908
4,30,257,424,-867,-875
-3,40,272,391,-947,-586
88,42,261,202,-1706,-356
113,-3,239,114,-2005,-277
68,38,236,70,-879,-216
90,61,247,34,170,27
82,40,235,63,572,196
58,33,259,133,994,356
28,18,264,88,1146,470
35,19,267,0,901,462
39,22,260,-103,568,348
20,24,256,-150,601,321
30,51,249,-168,616,303
49,69,241,-199,482,503
45,15,261,-49,445,956
5,14,270,174,607,1063
14,28,262,250,229,1067
29,-11,249,339,-381,1132
-1,-32,283,374,54,818
19,8,269,372,273,377
-31,44,297,342,77,65
9,39,258,193,-100,-367
4,50,264,93,-252,-471
1,59,266,-46,68,-658
-10,63,258,-145,87,-621
8,54,252,-174,-23,-584
14,58,268,-209,-30,-541
-6,51,263,-199,75,-479
2,40,269,-207,-33,-416
8,52,267,-176,-42,-298
28,42,275,-120,77,-156
