
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Liegestuetz"
%
% Proband:
%     "e"
%
% Rows:
%     381
%

@RELATION exercise-5e

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
-311,-40,78,4,146,77
-338,-22,57,3,-5,14
-308,-23,72,-3,-134,49
-328,-45,66,5,-201,88
-312,-23,65,5,-255,146
-308,-12,80,37,-250,61
-299,-11,75,41,-266,-47
-288,-11,72,33,-207,-92
-272,-10,78,42,-135,-97
-239,-38,77,72,-135,-62
-227,2,77,104,-115,-74
-215,-29,91,98,-91,-45
-209,-24,85,83,-101,-104
-192,-8,99,53,-120,-111
-204,-30,87,19,-115,-113
-198,-25,101,0,1,-61
-199,2,103,8,73,-86
-214,-25,110,-23,100,18
-183,-26,97,22,75,-50
-166,-9,76,-23,178,49
-168,-29,70,9,224,-17
-204,18,71,23,310,-49
-253,-51,77,13,345,70
-252,-43,82,-16,404,-13
-263,-16,89,-17,391,-14
-277,-52,40,-26,152,95
-262,40,35,-91,231,7
-313,-51,39,-85,190,58
-325,-47,65,-126,333,63
-297,-41,63,-95,234,102
-288,-3,50,-88,176,123
-306,-34,61,-51,207,157
-321,-1,56,-15,128,87
-335,-38,63,-3,-9,97
-348,-19,63,23,-111,-17
-324,-23,69,30,-249,-65
-317,-29,67,30,-218,-80
-292,-22,65,37,-224,-96
-295,-35,70,31,-274,-123
-282,-11,82,39,-242,-135
-254,-27,77,54,-196,-98
-249,-20,79,85,-186,-9
-238,-19,76,115,-164,-37
-205,-3,83,80,-128,-38
-191,-17,94,71,-59,-37
-211,-54,96,78,-75,-15
-197,4,97,51,-102,-113
-213,-32,95,75,-114,-28
-205,-41,87,41,-10,-20
-206,-10,110,53,120,-71
-213,-39,125,20,95,18
-192,-24,100,13,59,-11
-144,8,81,-22,168,9
-208,-47,77,-25,300,188
-245,-41,88,-19,372,2
-258,40,95,-41,332,13
-260,5,80,10,296,109
-298,-41,55,-42,350,173
-308,-66,88,-32,357,214
-289,54,70,-89,379,-7
-327,-45,59,-18,330,87
-304,-1,68,-103,208,-28
-305,-8,53,-84,256,-3
-295,-23,58,-78,209,76
-305,-23,55,-78,192,54
-322,-36,74,-21,89,26
-318,-12,76,7,-79,-40
-327,-37,74,-1,-211,-80
-313,-20,52,-4,-259,-80
-322,-44,73,28,-298,-95
-303,-33,83,35,-307,-91
-291,-24,63,54,-312,-95
-271,-25,82,83,-174,-60
-265,-22,72,64,-161,-55
-227,-24,72,95,-110,-91
-218,-1,75,33,-37,-59
-203,-44,78,46,-66,-17
-202,-25,84,29,-66,-35
-174,21,80,44,-116,-123
-206,-62,89,63,-78,22
-201,7,100,25,-10,-64
-213,-11,119,11,49,-25
-216,-24,99,5,45,8
-169,12,69,-10,50,43
-207,-73,101,-14,201,176
-185,2,61,-34,289,70
-198,-48,82,-10,467,140
-234,-21,84,-37,499,87
-260,48,83,-75,404,25
-286,-40,58,-39,201,75
-296,-17,52,-62,182,-6
-307,-5,69,-42,193,-5
