
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "c"
%
% Rows:
%     548
%

@RELATION exercise-6c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
34,16,261,-7,13,3
52,-20,253,-1,66,-6
44,7,264,33,89,-43
48,8,258,53,62,-32
40,2,253,19,64,0
35,0,255,32,157,15
41,5,257,38,164,50
49,-12,256,21,132,72
29,-2,264,35,90,5
35,12,260,31,70,-15
44,-10,264,-11,71,8
34,7,263,-28,49,-5
29,-5,254,-30,25,55
36,-3,262,-14,32,3
37,2,255,-15,37,-25
34,-5,259,-29,65,5
36,8,266,-13,34,-8
41,-2,258,13,32,-49
28,-7,258,-20,37,43
41,3,271,11,46,43
38,2,256,4,23,80
32,-10,259,34,42,80
36,9,262,24,6,75
37,-29,256,26,4,68
23,16,256,-36,-1,61
45,-3,258,-19,-6,20
39,1,263,-30,-28,11
34,-16,257,-1,-16,-26
32,-2,260,21,8,-59
47,0,253,25,114,-3
28,2,270,25,158,-31
32,-4,260,15,136,-48
38,-8,260,-6,111,-27
33,-2,263,-3,87,-37
34,-3,270,-9,59,-36
43,-5,262,20,58,-38
25,-7,257,21,57,-3
28,-4,259,12,20,-13
21,1,261,-7,20,7
48,-3,267,-6,10,-7
40,-1,259,-7,32,-2
39,1,263,-12,60,0
39,-4,265,-23,83,13
49,2,256,-22,78,-7
33,-12,254,-6,77,-19
37,-17,263,-3,83,-54
32,-9,270,-10,26,-48
46,17,257,0,6,-34
20,-21,257,9,-20,-45
48,-5,262,15,-31,-43
40,4,258,2,-52,3
32,-4,259,4,-21,6
42,-7,254,44,32,-39
48,8,257,88,87,-31
35,11,265,45,74,18
39,-8,250,-30,180,89
49,7,253,46,195,-15
37,-9,272,58,156,32
26,-6,262,11,145,32
32,10,255,11,65,29
37,-5,262,-14,70,33
35,-2,264,-17,62,49
35,-7,260,-64,31,58
26,-3,256,-54,73,20
36,-3,264,-34,58,-25
29,4,260,-28,65,-16
35,-13,261,20,64,-44
41,-10,259,27,77,-29
