
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Trizeps-Dips"
%
% Proband:
%     "c"
%
% Rows:
%     442
%

@RELATION exercise-9c

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
22,19,272,8,-111,-56
-1,-9,260,25,-155,-17
35,17,271,13,-165,27
17,-9,268,1,-162,104
16,12,257,-3,-160,92
42,12,266,-36,-193,79
11,5,254,-35,-137,101
55,-10,250,-7,-199,71
31,14,264,-30,-192,55
17,-30,238,19,-138,30
54,34,254,-4,-191,-36
54,-15,229,1,-146,-39
15,12,259,5,-74,11
51,24,243,-32,-27,19
32,12,242,25,67,27
57,-21,250,-39,84,15
32,17,228,-13,118,6
50,-21,253,39,217,-52
28,-6,265,9,215,-20
42,30,257,58,288,-61
55,-27,263,16,251,-10
24,0,246,41,265,-20
50,11,264,-16,266,-3
26,-9,272,56,265,-71
24,-2,265,9,239,-32
30,19,276,35,204,-61
17,-19,273,28,192,-17
31,4,269,48,149,-75
18,16,260,10,124,-23
21,-11,275,35,106,-51
20,27,258,15,98,13
27,-3,268,-5,80,-42
10,-10,276,43,82,-16
31,0,275,-48,85,11
27,14,274,-3,46,-25
5,-17,277,-6,64,-24
32,9,285,-32,10,-2
25,21,264,5,-60,5
19,-15,264,-17,-66,16
38,11,281,12,-132,34
9,-1,257,-18,-140,-18
37,-7,255,18,-190,22
24,5,275,-56,-147,81
29,9,237,10,-146,52
28,12,272,-6,-122,31
45,1,239,-21,-130,37
38,8,255,23,-136,-9
24,-14,251,-5,-56,15
47,16,227,9,-88,21
-1,32,254,1,0,39
48,-13,261,28,29,13
18,13,234,-18,84,19
24,21,258,-20,115,-17
25,-21,259,1,191,-60
21,27,253,5,212,-87
47,10,268,41,252,-39
31,-28,257,27,275,-12
35,18,277,57,263,-43
6,5,262,-7,287,-16
18,-5,268,49,254,-6
23,-8,269,21,170,-42
17,6,271,48,192,23
11,-7,265,63,173,-60
16,6,267,-1,165,-44
27,13,283,2,143,-74
1,12,264,-14,142,1
25,0,273,21,97,-26
29,-3,264,18,91,-13
14,-8,280,34,100,-12
29,26,269,-8,82,11
18,20,272,18,60,-27
9,-17,265,12,66,4
33,-3,280,-13,21,62
16,22,284,19,21,43
6,-7,269,30,-11,52
24,19,270,11,-84,44
-1,2,255,34,-107,62
5,-7,275,17,-122,98
11,32,266,9,-153,47
29,-5,274,-68,-143,50
38,2,275,-76,-207,36
13,32,254,-113,-251,21
22,-26,245,29,-214,95
27,-6,218,23,-168,163
47,9,250,16,-144,135
34,7,233,10,-81,38
36,12,249,-38,-107,4
29,18,253,-6,55,-31
32,-6,235,-21,160,13
18,26,260,65,162,-63
20,-8,247,40,234,-1
3,-7,313,-43,245,-84
68,-47,341,-23,38,-158
54,27,224,109,70,-360
48,11,287,-40,3,-218
37,-23,251,-78,69,-225
28,26,235,-57,139,-203
40,-19,218,-109,177,-13
30,26,213,1,243,-3
2,-50,202,-29,414,-44
16,24,248,-59,402,-3
-12,-38,235,-65,397,-79
-4,19,253,5,506,-16
8,-1,248,-56,435,-13
0,-16,274,42,531,-97
-52,-11,339,-37,454,-114
6,22,327,19,407,-243
-14,13,306,23,436,-138
-37,-9,239,18,360,-84
-43,14,278,56,254,-33
-38,1,289,64,123,77
-45,-23,259,74,186,151
-52,-13,263,95,197,95
-52,12,256,4,247,144
-59,-12,273,-44,186,191
-56,9,281,-35,128,154
-50,3,278,-17,100,151
-56,-6,251,24,36,135
-61,14,259,56,-16,89
