
% Title:   6-axis exercise data
%
% Source:
%     collection: Hao Zhang at bodyboom
%     aggregation: Sebastian Steuer
%     date: 2011-04
%
% Exercise:
%     "Schulterheben (beidarmig)"
%
% Proband:
%     "a"
%
% Rows:
%     454
%

@RELATION exercise-6a

@ATTRIBUTE y1 INTEGER
@ATTRIBUTE y2 INTEGER
@ATTRIBUTE y3 INTEGER
@ATTRIBUTE y4 INTEGER
@ATTRIBUTE y5 INTEGER
@ATTRIBUTE y6 INTEGER

@DATA
33,4,269,-71,2,94
39,7,264,-56,-27,144
59,-3,275,-50,102,86
58,20,267,-39,461,41
17,4,261,64,1064,142
-28,-19,249,-59,2276,254
-100,-16,207,11,2752,-70
-157,45,262,187,1975,-118
-46,1,233,14,-565,26
-64,2,252,-38,-548,139
-55,8,268,-20,-505,120
-29,0,260,-102,-1013,95
-8,6,275,-22,-1026,43
2,-6,263,-39,-913,32
38,5,256,-69,-664,35
52,-7,259,-45,-451,16
33,1,265,-26,-310,53
34,-17,262,-51,-161,33
31,-10,276,-33,-156,-27
23,12,272,-60,-77,-61
41,1,276,-52,-19,-49
65,0,262,37,35,25
24,3,267,36,60,44
40,-8,270,-19,83,68
33,0,272,-21,103,58
10,7,271,-16,91,51
28,-4,263,-10,88,50
30,15,261,-16,105,50
38,8,255,-15,130,33
15,5,271,-10,164,22
40,2,257,-13,137,40
26,-5,260,-10,113,40
33,1,263,-14,98,33
39,-1,258,-21,78,37
26,-1,267,-20,76,44
30,9,266,-17,75,39
29,4,261,-17,76,37
43,9,264,-16,76,34
31,-5,265,-18,80,31
16,1,273,-25,77,26
27,2,272,-27,76,25
18,3,276,-28,73,30
10,7,264,-30,70,29
26,12,265,-29,70,32
33,0,260,-27,73,43
28,-1,265,-28,79,35
33,8,260,-24,88,40
27,12,272,-19,69,43
10,3,262,-10,59,47
25,-7,277,-3,27,82
49,-3,279,-48,17,74
29,18,282,-71,12,39
51,6,267,-84,20,31
49,4,274,-7,393,16
26,16,237,40,885,88
-61,-25,259,105,2097,123
-69,1,216,167,2441,-157
-131,38,271,99,1662,-86
-31,-4,214,-92,-687,43
-58,10,266,-24,-317,118
-46,11,264,-26,-333,76
-28,10,255,-57,-745,40
-34,-2,268,-69,-776,36
16,12,257,-45,-891,55
17,15,268,-78,-721,20
9,6,264,-61,-383,14
35,-6,255,21,-319,64
15,1,269,21,-226,56
33,-8,269,-64,-194,27
18,12,283,-74,-12,25
26,11,268,-44,-2,43
33,1,277,-30,40,60
30,1,258,-11,65,37
24,1,266,12,74,6
21,1,264,5,71,11
27,3,274,-3,56,15
30,5,272,-18,22,18
36,3,261,-25,-58,40
41,-5,293,-26,-17,90
52,14,302,-107,275,53
40,4,254,-65,848,-7
-15,7,246,54,1568,121
-29,-51,247,-11,2119,124
-110,23,201,152,2274,-153
-118,30,270,114,930,-120
-25,2,230,-123,-1225,83
-32,-18,276,-53,-561,149
-8,12,282,-15,-558,139
-20,-7,259,-46,-791,80
8,-1,264,-6,-835,22
8,4,268,-2,-787,21
23,-3,249,-96,-470,15
42,0,254,-41,-301,77
17,-3,270,-5,-287,24
16,2,273,-9,-225,5
40,-12,275,5,-127,27
36,5,270,-33,-49,17
20,15,272,-38,-6,-18
26,24,274,2,-19,-57
49,8,255,5,25,-35
19,14,262,-27,56,-23
64,1,259,-33,55,7
